,x0,carat,cut,color,clarity,x,y,z,depth,table,price
23984,1,0.6,5,4,4,5.58,5.52,3.28,59.1,56.0,1250
23985,1,0.9,3,5,5,6.08,6.13,3.74,61.3,58.0,3780
23988,1,0.51,4,6,6,5.16,5.11,3.15,61.3,60.0,1781
23997,1,1.07,2,4,5,6.45,6.49,4.08,63.1,59.0,4861
24002,1,1.01,5,7,6,6.42,6.46,4.03,62.6,55.0,8279
24006,1,0.42,5,5,7,4.88,4.84,2.96,60.9,57.0,1103
24008,1,0.54,5,6,6,5.25,5.21,3.21,61.4,57.0,1847
24009,1,2.01,4,2,5,8.1,8.06,4.92,60.9,60.0,15528
24013,1,0.31,5,4,10,4.4,4.42,2.69,61.0,57.0,891
24019,1,1.16,4,2,4,6.78,6.71,4.19,62.1,58.0,4326
24020,1,1.06,3,7,5,6.64,6.71,3.96,59.3,60.0,6062
24024,1,0.32,4,5,6,4.41,4.44,2.64,59.7,59.0,645
24025,1,0.51,5,4,7,5.15,5.18,3.17,61.4,54.0,1599
24027,1,1.4,4,6,4,7.17,7.12,4.46,62.4,57.0,6147
24030,1,0.31,3,6,8,4.38,4.43,2.68,60.8,55.0,816
24031,1,1.02,2,4,8,6.38,6.49,4.01,62.3,60.0,7292
24032,1,1.01,3,4,6,6.37,6.42,3.96,61.9,58.0,6047
24039,1,0.36,5,7,5,4.68,4.63,2.77,59.5,56.0,851
24047,1,1.72,4,4,7,7.86,7.82,4.66,59.4,60.0,17765
24048,1,0.7,2,1,5,5.62,5.57,3.6,64.3,56.0,1442
24054,1,0.56,5,4,9,5.28,5.3,3.28,62.0,56.0,2202
24062,1,0.4,3,7,4,4.75,4.72,2.99,63.1,57.0,798
24064,1,0.57,4,2,9,5.32,5.25,3.28,62.1,58.0,1728
24065,1,1.01,4,4,5,6.43,6.34,4.01,62.8,59.0,4605
24066,1,1.1,4,6,4,6.69,6.65,4.01,60.1,62.0,4691
24069,1,1.01,4,2,5,6.4,6.33,3.99,62.7,58.0,3337
24072,1,0.35,5,7,6,4.54,4.52,2.82,62.3,55.0,1063
24074,1,0.31,4,6,6,4.37,4.35,2.66,61.0,59.0,872
24078,1,1.2,3,3,6,6.74,6.67,4.24,63.2,55.0,5833
24082,1,2.28,5,2,4,8.41,8.34,5.27,62.9,57.0,16187
24084,1,0.6,2,5,4,5.33,5.4,3.32,62.0,62.0,1306
24088,1,0.52,4,5,5,5.24,5.31,3.14,59.5,59.0,1244
24094,1,1.0,4,4,6,6.42,6.35,3.84,60.1,57.0,6272
24112,1,0.56,3,6,6,5.29,5.34,3.24,61.0,58.0,1755
24116,1,0.23,5,4,5,3.93,3.96,2.45,62.1,53.0,364
24117,1,1.12,4,3,5,6.66,6.52,4.08,61.9,59.0,5291
24121,1,0.54,3,4,5,5.17,5.22,3.23,62.2,57.0,1241
24125,1,1.0,1,5,6,6.11,6.04,4.05,66.7,57.0,4732
24130,1,1.1,5,5,5,6.66,6.69,4.11,61.6,54.0,6621
24134,1,0.59,5,6,5,5.39,5.42,3.36,62.2,55.0,1561
24135,1,0.32,2,3,4,4.38,4.36,2.79,63.8,56.0,517
24142,1,0.56,3,6,5,5.42,5.45,3.18,58.5,59.0,1785
24143,1,1.04,5,5,5,6.49,6.46,4.07,62.9,54.0,5626
24147,1,0.4,4,7,4,4.69,4.64,2.94,63.0,59.0,798
24149,1,0.76,5,5,6,5.83,5.86,3.62,61.9,57.0,3648
24150,1,0.53,5,3,6,5.2,5.23,3.2,61.4,56.0,2031
24155,1,0.38,4,5,5,4.6,4.63,2.86,62.0,58.0,653
24158,1,1.11,5,2,5,6.65,6.66,4.12,61.9,55.0,5329
24160,1,1.53,5,3,8,7.32,7.37,4.57,62.2,57.0,13629
24166,1,1.16,5,3,5,6.79,6.74,4.21,62.2,55.0,5554
24169,1,0.72,4,5,6,5.73,5.69,3.51,61.5,58.0,2646
24170,1,0.42,4,4,6,4.89,4.83,2.89,59.5,59.0,1087
24173,1,1.51,5,4,6,7.28,7.34,4.55,62.2,59.0,13163
24177,1,1.01,3,3,5,6.3,6.23,3.9,62.3,63.0,4449
24179,1,2.07,5,4,4,8.2,8.13,5.11,62.5,55.0,18804
24187,1,1.02,5,1,6,6.45,6.49,3.95,61.1,58.0,4397
24189,1,0.89,5,7,4,6.22,6.25,3.79,60.8,56.0,4192
24191,1,0.31,5,6,9,4.38,4.4,2.69,61.3,56.0,865
24192,1,0.51,5,4,7,5.14,5.17,3.2,62.1,55.0,1656
24201,1,0.3,5,7,6,4.28,4.31,2.69,62.6,56.0,710
24203,1,1.57,4,3,7,7.44,7.36,4.65,62.8,60.0,11711
24208,1,0.33,5,7,6,4.43,4.46,2.76,62.1,54.0,781
24213,1,0.8,5,3,7,5.92,5.95,3.69,62.2,56.0,3581
24214,1,1.15,3,4,5,6.66,6.71,4.16,62.2,59.0,5587
24219,1,0.5,5,3,5,5.17,5.2,3.07,59.2,62.0,1160
24222,1,1.08,3,6,4,6.61,6.68,4.0,60.2,58.0,4656
24224,1,1.04,5,6,4,6.51,6.54,4.02,61.6,55.0,5163
24225,1,1.08,5,4,6,6.54,6.57,4.07,62.1,57.0,5559
24226,1,0.3,2,7,7,4.22,4.27,2.73,64.3,56.0,610
24227,1,1.24,4,3,5,6.91,6.94,4.17,60.2,60.0,6686
24230,1,1.01,4,4,7,6.55,6.5,3.9,59.8,59.0,6529
24235,1,0.45,5,4,5,4.95,4.98,3.08,62.0,54.0,852
24236,1,0.33,5,3,10,4.46,4.48,2.77,62.0,55.0,838
24238,1,1.51,5,1,7,7.36,7.39,4.56,61.8,59.0,8678
24244,1,0.32,5,4,8,4.4,4.42,2.74,62.1,54.0,708
24245,1,0.3,4,5,4,4.27,4.25,2.63,61.7,62.0,506
24249,1,0.9,2,4,4,6.07,6.01,3.85,63.7,62.0,3014
24250,1,0.31,5,3,8,4.34,4.37,2.72,62.5,55.0,625
24254,1,0.32,5,6,6,4.43,4.4,2.74,62.1,56.0,900
24257,1,0.73,5,1,7,5.78,5.82,3.6,62.0,53.0,2121
24260,1,0.3,5,2,7,4.3,4.34,2.69,62.3,55.0,457
24263,1,0.54,5,5,6,5.24,5.21,3.25,62.2,57.0,1786
24264,1,0.7,3,3,6,5.58,5.62,3.54,63.2,57.0,2137
24265,1,0.56,3,5,5,5.25,5.27,3.31,62.9,56.0,1436
24267,1,1.72,4,3,4,7.77,7.74,4.64,59.8,59.0,10749
24268,1,0.27,5,6,8,4.12,4.16,2.56,61.8,57.0,622
24269,1,0.24,5,4,7,3.99,4.04,2.48,61.8,56.0,442
24270,1,0.97,5,3,6,6.35,6.31,3.98,62.9,56.0,4943
24272,1,1.02,3,3,4,6.36,6.32,4.02,63.4,63.0,3713
24288,1,1.51,2,3,5,7.25,7.32,4.53,62.2,61.0,8854
24292,1,0.3,2,5,5,4.45,4.39,2.53,57.2,62.0,641
24296,1,1.2,3,4,4,6.68,6.74,4.2,62.6,60.0,5116
24297,1,0.3,5,7,6,4.3,4.33,2.69,62.3,54.0,710
24299,1,2.52,4,5,4,8.78,8.7,5.3,60.6,60.0,18179
24311,1,0.27,3,6,8,4.06,4.09,2.6,63.8,54.0,621
24324,1,0.42,5,3,7,4.8,4.82,2.98,62.0,57.0,847
24331,1,1.07,5,3,5,6.63,6.6,4.04,61.1,56.0,4955
24333,1,0.33,5,5,9,4.42,4.4,2.75,62.4,55.0,1021
24336,1,1.51,2,5,5,7.35,7.44,4.4,59.5,58.0,14148
24337,1,1.01,4,4,8,6.58,6.51,3.96,60.5,60.0,7665
24338,1,1.02,5,6,5,6.45,6.51,3.96,61.1,56.0,4591
24339,1,1.24,3,3,4,6.88,6.83,4.33,63.2,55.0,5486
24340,1,1.52,3,7,4,7.35,7.4,4.49,60.9,59.0,9343
24342,1,1.52,3,6,6,7.43,7.52,4.51,60.3,59.0,13001
24343,1,1.31,5,3,7,7.0,6.98,4.36,62.4,56.0,8392
24347,1,0.44,2,6,5,4.81,4.85,3.06,63.4,57.0,756
24351,1,0.75,5,6,5,5.83,5.86,3.57,61.1,57.0,2993
24353,1,0.42,5,2,5,4.86,4.83,2.96,61.0,56.0,914
24360,1,1.05,5,7,4,6.53,6.5,4.03,61.9,56.0,5204
24362,1,2.02,5,2,7,8.13,8.09,5.04,62.1,56.0,18324
24367,1,0.75,5,7,5,5.83,5.8,3.62,62.3,55.0,2898
24371,1,1.39,3,4,4,7.09,7.16,4.38,61.5,62.0,6628
24372,1,1.0,2,7,4,6.21,6.3,4.02,64.3,59.0,4065
24374,1,0.4,5,6,8,4.76,4.74,2.93,61.7,55.0,1238
24378,1,0.72,2,3,4,5.51,5.58,3.65,65.8,59.0,1945
24382,1,1.0,3,4,6,6.27,6.42,3.99,62.9,56.0,5702
24384,1,0.32,4,5,6,4.4,4.42,2.7,61.2,59.0,645
24390,1,0.51,3,5,5,5.14,5.16,3.18,61.7,55.0,1320
24391,1,0.38,5,3,9,4.68,4.71,2.87,61.1,56.0,949
24395,1,0.41,3,3,7,4.7,4.69,2.98,63.5,56.0,1061
24396,1,0.32,4,1,7,4.39,4.33,2.7,61.9,58.0,540
24397,1,1.98,1,3,7,8.28,8.17,4.8,58.3,69.0,12923
24399,1,0.3,5,5,6,4.32,4.35,2.64,60.9,56.0,605
24401,1,0.4,4,5,9,4.78,4.75,2.91,61.1,59.0,1323
24403,1,1.19,3,3,6,6.78,6.83,4.16,61.1,58.0,6819
24406,1,1.71,2,5,4,7.53,7.44,4.79,64.0,59.0,11225
24410,1,0.73,5,6,4,5.74,5.79,3.58,62.1,56.0,2467
24412,1,0.88,5,6,6,6.15,6.17,3.78,61.4,56.0,5595
24413,1,0.32,4,3,6,4.39,4.37,2.71,61.9,58.0,648
24415,1,1.12,3,7,5,6.65,6.67,4.14,62.2,59.0,5966
24418,1,0.49,5,7,7,5.03,5.05,3.14,62.3,55.0,1934
24419,1,0.62,5,7,5,5.48,5.5,3.34,60.8,59.0,1927
24420,1,1.0,3,5,5,6.33,6.38,3.93,61.8,59.0,4712
24421,1,0.86,5,2,6,6.1,6.07,3.78,62.1,57.0,3121
24423,1,1.0,3,4,5,6.48,6.44,3.83,59.3,63.0,4827
24424,1,0.32,5,4,6,4.37,4.41,2.72,62.0,57.0,524
24428,1,0.41,4,6,4,4.73,4.69,2.96,62.8,58.0,818
24429,1,2.0,4,5,5,8.1,8.04,5.05,62.6,59.0,18493
24433,1,2.15,4,4,4,8.4,8.37,5.01,59.7,60.0,13317
24434,1,0.96,4,2,4,6.45,6.25,3.9,61.3,60.0,2669
24436,1,0.34,4,7,8,4.53,4.55,2.73,60.1,58.0,984
24437,1,0.35,3,7,4,4.47,4.5,2.8,62.4,57.0,487
24439,1,0.49,4,3,6,5.17,5.14,3.07,59.6,62.0,965
24440,1,0.3,1,4,7,4.2,4.16,2.69,64.4,61.0,673
24447,1,2.0,4,3,5,8.01,7.96,5.0,62.6,56.0,17760
24449,1,1.52,4,6,6,7.38,7.31,4.54,61.8,59.0,14577
24456,1,1.5,2,3,6,7.22,7.17,4.6,63.9,60.0,10886
24460,1,0.9,4,7,4,6.18,6.14,3.76,61.0,59.0,3740
24468,1,1.21,4,5,5,6.96,6.91,4.16,60.0,60.0,6659
24472,1,0.31,3,3,9,4.33,4.36,2.69,61.9,57.0,651
24474,1,0.4,4,5,5,4.72,4.67,2.92,62.2,57.0,945
24480,1,0.3,4,2,9,4.34,4.32,2.62,60.5,60.0,709
24483,1,0.39,3,4,6,4.65,4.61,2.93,63.3,57.0,1009
24484,1,0.35,5,7,4,4.54,4.53,2.83,62.4,55.0,669
24487,1,0.54,3,5,4,5.23,5.25,3.21,61.2,57.4,1311
24493,1,1.29,5,7,7,6.93,6.99,4.34,62.4,55.0,13485
24498,1,0.32,5,5,8,4.46,4.47,2.7,60.4,57.0,829
24501,1,0.9,4,6,4,6.21,6.25,3.79,60.8,60.0,3662
24502,1,0.41,4,6,5,4.8,4.78,2.9,60.5,61.0,969
24504,1,1.52,2,5,6,7.58,7.5,4.36,57.8,59.0,12283
24507,1,0.3,5,6,9,4.34,4.36,2.68,61.6,55.0,838
24516,1,1.51,5,5,5,7.35,7.41,4.55,61.7,56.0,13334
24525,1,1.19,4,3,6,6.91,6.8,4.18,61.0,59.0,6363
24526,1,1.13,5,5,3,6.76,6.71,4.12,61.2,56.0,3366
24527,1,0.26,5,4,8,4.09,4.11,2.57,62.7,53.0,514
24529,1,1.0,2,7,5,6.27,6.3,4.08,64.9,53.0,5469
24530,1,0.32,4,7,5,4.34,4.37,2.71,62.2,60.0,550
24533,1,0.73,4,5,6,5.77,5.73,3.58,62.3,60.0,2683
24534,1,0.3,5,4,7,4.28,4.31,2.67,62.2,55.0,624
24537,1,0.38,3,2,9,4.6,4.63,2.93,63.5,57.0,752
24538,1,2.26,4,2,4,8.4,8.37,5.2,62.0,58.0,16241
24539,1,0.39,5,6,8,4.69,4.73,2.9,61.6,56.0,1300
24540,1,0.7,4,5,6,5.8,5.72,3.38,58.7,61.0,2842
24556,1,0.32,3,4,8,4.39,4.41,2.73,61.9,57.0,672
24557,1,0.53,5,5,5,5.21,5.24,3.15,60.3,57.0,1359
24559,1,0.3,5,3,8,4.35,4.33,2.67,61.5,56.0,776
24561,1,0.3,3,3,8,4.32,4.36,2.66,61.5,57.0,525
24563,1,0.35,4,6,6,4.59,4.62,2.74,59.5,58.0,767
24568,1,0.35,2,6,4,4.45,4.49,2.86,64.0,55.0,454
24570,1,0.42,5,4,9,4.83,4.89,2.96,60.9,55.0,1023
24573,1,0.58,5,6,5,5.39,5.34,3.3,61.5,55.0,1758
24581,1,0.52,3,2,4,5.14,5.18,3.14,60.9,59.0,974
24584,1,0.58,4,5,8,5.37,5.27,3.33,62.6,56.0,2238
24587,1,1.01,2,1,6,6.34,6.42,4.04,63.3,54.0,3555
24588,1,0.94,3,6,5,6.29,6.33,3.9,61.8,56.0,4661
24589,1,0.82,3,1,4,5.93,5.98,3.69,62.0,58.0,2175
24591,1,2.0,3,6,4,7.9,7.98,5.04,63.5,59.0,15864
24600,1,1.5,3,2,7,7.19,7.26,4.53,62.7,59.0,9519
24601,1,0.43,4,7,6,4.89,4.93,2.93,59.7,59.0,901
24602,1,1.59,3,4,4,7.41,7.46,4.59,61.7,59.0,9094
24606,1,1.54,5,4,6,7.55,7.49,4.56,60.6,57.0,13761
24611,1,0.7,4,6,4,5.65,5.63,3.5,62.1,59.0,2273
24616,1,0.51,4,7,6,5.19,5.12,3.19,61.9,58.0,1818
24620,1,0.59,4,4,7,5.46,5.35,3.38,62.5,53.0,1991
24627,1,0.3,3,4,7,4.18,4.22,2.64,62.9,60.0,605
24629,1,1.39,4,4,5,7.15,7.24,4.41,61.3,59.0,7848
24635,1,0.38,5,6,9,4.64,4.66,2.9,62.4,54.0,1160
24640,1,2.0,2,2,6,8.03,7.95,5.08,63.6,60.0,16439
24643,1,0.4,4,6,5,4.71,4.68,2.94,62.6,59.0,945
24660,1,0.54,4,7,5,5.31,5.25,3.18,60.2,62.0,1720
24665,1,1.07,4,4,6,6.54,6.55,4.05,61.9,58.0,6779
24672,1,0.31,5,6,5,4.32,4.29,2.7,62.7,57.0,698
24675,1,0.51,2,7,6,5.08,5.13,3.22,63.1,58.0,1668
24678,1,0.25,4,6,8,4.02,4.04,2.52,62.5,59.0,576
24684,1,0.26,5,6,9,4.09,4.13,2.55,62.0,56.0,599
24699,1,0.55,5,2,5,5.29,5.34,3.26,61.3,56.0,1367
24703,1,1.03,4,3,4,6.43,6.38,4.02,62.7,62.0,3749
24707,1,0.5,5,7,4,5.1,5.06,3.17,62.4,56.0,1332
24708,1,0.76,4,6,4,5.89,5.85,3.57,60.8,57.0,2580
24714,1,1.22,3,6,6,6.87,6.91,4.19,60.8,59.0,9475
24715,1,0.33,4,6,7,4.45,4.49,2.72,60.9,58.0,781
24719,1,1.02,5,5,9,6.44,6.42,4.01,62.4,56.0,9645
24721,1,1.1,2,2,7,6.61,6.45,4.16,63.7,60.0,4967
24725,1,0.61,5,6,7,5.43,5.45,3.38,62.2,54.0,2485
24727,1,0.34,4,3,6,4.55,4.61,2.7,59.0,59.0,537
24731,1,1.2,3,5,6,6.73,6.78,4.23,62.6,56.0,8334
24736,1,0.57,5,4,7,5.35,5.38,3.29,61.2,55.0,1942
24738,1,2.06,2,3,4,8.12,8.03,5.14,63.7,57.0,16512
24739,1,0.36,5,7,6,4.6,4.62,2.86,62.0,54.0,776
24741,1,1.12,5,5,6,6.73,6.67,4.08,60.9,55.0,6858
24749,1,1.0,2,4,8,6.49,6.52,3.96,60.9,56.0,7492
24751,1,0.36,4,7,5,4.59,4.56,2.81,61.4,58.0,851
24752,1,0.74,4,5,6,5.77,5.72,3.58,62.3,58.0,2560
24754,1,0.9,4,2,6,6.35,6.28,3.7,58.7,60.0,2923
24756,1,0.55,2,1,6,5.21,5.18,3.33,64.1,54.0,1134
24757,1,0.92,3,6,4,6.29,6.25,3.96,63.2,54.0,3679
24758,1,0.4,4,7,4,4.76,4.73,2.9,61.1,58.0,855
24759,1,1.52,3,5,6,7.31,7.36,4.61,62.9,53.3,15649
24765,1,0.57,5,5,7,5.33,5.35,3.3,61.8,55.0,2039
24767,1,1.01,2,5,4,6.34,6.38,4.01,63.1,58.0,3768
24771,1,0.73,2,5,4,5.71,5.75,3.63,63.4,55.0,2023
24773,1,2.01,2,2,6,7.91,7.86,5.07,64.3,60.0,11954
24774,1,2.02,4,6,4,8.32,8.25,4.82,58.2,60.0,17938
24780,1,0.35,2,6,7,4.6,4.62,2.74,59.4,55.0,851
24784,1,0.3,3,2,6,4.34,4.37,2.63,60.5,55.0,453
24785,1,0.91,4,5,4,6.21,6.23,3.82,61.4,60.0,3682
24788,1,2.01,4,1,5,8.12,8.09,5.0,61.7,60.0,9793
24790,1,0.3,5,7,5,4.28,4.26,2.67,62.5,57.0,709
24791,1,0.52,3,4,5,5.18,5.23,3.1,59.6,62.0,1244
24797,1,0.3,4,6,6,4.26,4.3,2.68,62.6,58.0,658
24804,1,1.5,2,1,5,7.32,7.43,4.36,59.1,64.0,6687
24805,1,1.72,3,6,6,7.65,7.55,4.82,63.4,56.0,18557
24808,1,0.9,4,4,5,6.29,6.17,3.8,61.0,59.0,3931
24809,1,1.0,3,7,5,6.34,6.45,3.98,62.2,58.0,5621
24811,1,0.3,4,3,4,4.32,4.35,2.64,60.9,59.0,368
24812,1,2.1,1,5,4,7.97,7.92,5.14,64.7,61.0,15827
24817,1,0.32,4,4,8,4.41,4.37,2.71,61.7,59.0,936
24825,1,0.44,2,7,6,4.97,4.89,2.99,60.6,64.0,1238
24828,1,0.32,4,4,6,4.4,4.37,2.73,62.3,60.0,720
24829,1,1.5,2,3,6,7.14,7.17,4.58,64.0,58.0,9620
24830,1,2.13,4,1,4,8.21,8.18,5.13,62.6,58.0,13148
24834,1,0.3,5,3,8,4.25,4.22,2.66,62.8,57.0,776
24837,1,0.31,5,5,9,4.37,4.4,2.68,61.1,56.0,975
24841,1,2.19,2,4,5,8.26,8.17,5.23,63.7,56.0,13978
24845,1,0.52,4,5,4,5.12,5.16,3.17,61.7,58.0,1111
24852,1,0.7,5,6,6,5.7,5.8,3.47,60.3,57.0,2719
24854,1,0.3,5,7,6,4.38,4.33,2.65,60.8,57.0,911
24855,1,1.52,3,1,6,7.33,7.27,4.62,63.3,56.0,7504
24857,1,0.5,5,3,6,5.11,5.13,3.15,61.5,56.0,1626
24861,1,0.34,5,5,9,4.5,4.53,2.77,61.4,57.0,967
24867,1,0.26,3,7,8,4.15,4.19,2.52,60.4,59.0,597
24868,1,2.08,4,1,6,8.29,8.23,4.98,60.3,59.0,14933
24869,1,0.3,3,3,5,4.24,4.21,2.68,63.4,58.0,540
24879,1,0.52,5,5,6,5.16,5.1,3.23,63.0,56.0,1605
24883,1,0.55,4,5,5,5.3,5.27,3.21,60.7,57.0,1415
24885,1,0.21,4,7,6,3.96,3.93,2.3,58.3,59.0,386
24888,1,1.54,5,3,5,7.45,7.42,4.54,61.1,56.0,9562
24892,1,0.3,4,6,5,4.35,4.31,2.59,59.8,60.0,675
24893,1,0.3,5,6,6,4.3,4.34,2.67,61.8,57.0,658
24897,1,1.75,4,7,4,7.74,7.78,4.7,60.6,60.0,13363
24905,1,1.24,5,3,9,6.88,6.9,4.29,62.3,54.0,8489
24906,1,0.3,1,7,10,4.47,4.35,2.67,60.5,57.0,1208
24907,1,0.42,5,3,5,4.8,4.78,2.98,62.2,57.0,898
24909,1,0.51,5,3,4,5.1,5.14,3.2,62.5,55.0,983
24911,1,0.58,5,5,7,5.38,5.32,3.32,62.1,56.0,2088
24917,1,0.7,4,6,8,5.74,5.72,3.47,60.6,60.0,3377
24922,1,0.71,5,6,6,5.7,5.75,3.55,62.0,55.0,3247
24925,1,0.73,4,5,6,5.87,5.84,3.51,59.9,58.0,2882
24929,1,0.43,4,6,4,4.87,4.94,2.99,61.0,60.0,704
24932,1,1.85,5,2,8,7.91,7.86,4.92,62.4,57.0,14245
24940,1,0.31,3,3,5,4.33,4.39,2.66,61.0,61.0,435
24943,1,1.2,3,2,5,6.7,6.74,4.22,62.8,57.0,5408
24944,1,0.3,5,4,9,4.34,4.38,2.65,60.9,56.8,735
24947,1,1.5,3,1,8,7.28,7.25,4.6,63.3,57.0,8427
24956,1,0.3,5,5,6,4.27,4.32,2.68,62.3,53.5,601
24958,1,1.07,4,3,7,6.6,6.52,4.1,62.5,56.0,5764
24959,1,0.51,2,6,6,5.09,5.06,3.23,63.6,54.0,1662
24965,1,0.41,5,5,8,4.76,4.73,2.97,62.6,55.0,1192
24966,1,0.31,4,1,7,4.33,4.31,2.67,61.8,59.0,523
24967,1,0.32,5,4,9,4.45,4.49,2.69,60.2,56.0,842
24971,1,0.56,5,6,8,5.32,5.28,3.32,62.6,54.0,2463
24974,1,0.51,3,5,5,5.08,5.1,3.18,62.5,59.0,1203
24977,1,1.42,4,6,5,7.2,7.17,4.39,61.1,62.0,9447
24980,1,0.32,5,3,8,4.39,4.42,2.73,62.0,55.0,645
24983,1,0.4,3,6,8,4.67,4.7,2.91,62.1,59.0,1189
24990,1,1.64,5,5,5,7.6,7.58,4.69,61.8,55.0,13289
24991,1,0.92,3,5,4,6.26,6.29,3.76,59.9,60.0,3625
24992,1,1.21,5,4,9,6.87,6.93,4.21,61.0,57.0,10295
24994,1,0.32,5,7,5,4.47,4.42,2.65,59.6,57.0,756
25001,1,0.72,5,3,4,5.87,5.78,3.55,60.9,56.0,1901
25004,1,0.24,2,5,7,3.96,4.0,2.42,60.8,64.0,373
25005,1,0.52,5,7,7,5.16,5.13,3.2,62.2,56.0,2296
25006,1,1.01,2,6,8,6.31,6.39,4.02,63.3,58.0,8752
25009,1,0.81,5,6,5,6.08,6.03,3.71,61.3,57.0,3338
25020,1,1.22,4,3,7,7.02,6.96,4.12,58.9,59.0,7283
25024,1,0.34,5,6,6,4.48,4.5,2.76,61.5,56.0,702
25025,1,0.26,3,5,8,4.05,4.08,2.57,63.2,54.0,597
25033,1,0.75,1,1,7,5.8,5.7,3.56,61.9,67.0,1869
25038,1,0.9,3,5,5,6.1,6.14,3.83,62.6,60.0,3950
25046,1,1.1,4,1,4,6.74,6.72,4.01,59.6,59.0,3726
25049,1,0.31,2,7,5,4.3,4.32,2.72,63.1,57.0,571
25050,1,0.25,3,7,8,4.03,4.05,2.47,61.1,59.0,548
25058,1,0.31,2,6,5,4.29,4.31,2.74,63.7,57.0,544
25060,1,0.85,5,6,4,6.14,6.19,3.74,60.7,55.0,3441
25063,1,1.14,4,3,6,6.74,6.81,4.08,60.2,58.0,5986
25071,1,1.02,3,3,4,6.48,6.51,3.97,61.1,61.0,4039
25074,1,1.14,3,2,5,6.66,6.72,4.19,62.6,55.0,4840
25077,1,1.28,4,4,8,6.96,6.91,4.31,62.1,58.0,10716
25078,1,1.02,4,7,5,6.53,6.47,3.94,60.6,59.0,5998
25085,1,1.41,2,5,5,7.06,7.01,4.48,63.7,58.0,8212
25093,1,1.7,4,2,6,7.55,7.5,4.66,61.9,56.0,10396
25095,1,1.02,3,6,9,6.39,6.54,3.89,60.2,60.0,10641
25100,1,0.31,2,7,5,4.27,4.3,2.74,63.9,54.0,571
25108,1,0.71,5,2,7,5.8,5.81,3.53,60.9,55.0,2525
25111,1,0.3,5,6,9,4.3,4.34,2.66,61.6,56.0,838
25112,1,0.51,4,5,6,5.12,5.09,3.17,62.1,58.0,1687
25114,1,0.31,5,5,10,4.37,4.41,2.72,62.0,55.0,901
25115,1,1.65,4,7,5,7.63,7.58,4.59,60.4,60.0,11310
25117,1,0.32,3,3,7,4.38,4.43,2.72,61.7,61.0,561
25125,1,0.7,5,7,7,5.68,5.71,3.5,61.5,57.0,4323
25127,1,0.78,4,5,5,5.97,5.94,3.62,60.8,60.0,2826
25128,1,0.38,5,6,7,4.66,4.62,2.86,61.6,56.0,1069
25131,1,2.31,3,2,5,8.43,8.5,5.29,62.5,55.0,16801
25134,1,0.7,5,6,6,5.7,5.75,3.52,61.5,54.0,2835
25135,1,0.32,5,4,9,4.39,4.4,2.72,61.9,56.0,842
25143,1,0.27,3,7,7,4.1,4.16,2.61,63.2,55.0,470
25147,1,0.74,5,7,6,5.79,5.82,3.59,61.8,56.0,3858
25148,1,0.3,4,4,8,4.28,4.24,2.68,62.9,55.0,878
25149,1,1.2,5,4,8,6.77,6.81,4.23,62.2,55.0,9407
25154,1,0.52,5,7,4,5.2,5.22,3.19,61.2,57.0,1292
25156,1,1.01,2,5,7,6.42,6.49,3.95,61.2,56.0,6825
25158,1,0.36,3,6,10,4.6,4.63,2.78,60.3,57.0,1368
25161,1,0.23,3,6,8,3.92,3.88,2.47,63.3,56.0,680
25166,1,0.35,5,3,10,4.55,4.53,2.8,61.7,56.0,984
25167,1,1.03,5,2,5,6.37,6.46,4.06,63.3,57.0,4401
25171,1,1.5,5,3,5,7.34,7.24,4.49,61.6,57.0,7627
25179,1,1.0,3,4,8,6.47,6.51,3.88,59.8,59.0,7584
25181,1,0.76,5,6,4,5.78,5.82,3.64,62.8,56.0,2873
25182,1,0.34,5,6,9,4.49,4.45,2.78,62.2,56.0,1084
25184,1,0.39,5,7,8,4.71,4.67,2.9,61.8,57.0,1290
25185,1,1.7,4,2,6,7.61,7.56,4.73,62.4,58.0,10910
25187,1,0.43,4,5,8,4.82,4.86,2.98,61.6,60.0,1169
25197,1,0.31,5,3,6,4.36,4.4,2.68,61.2,56.0,507
25210,1,1.0,2,3,5,6.68,6.62,3.85,57.9,54.0,4469
25211,1,0.4,5,4,9,4.79,4.75,2.92,61.2,56.0,1200
25214,1,0.52,3,4,6,5.12,5.16,3.18,61.9,59.0,1408
25215,1,0.5,3,4,8,5.07,5.09,3.16,62.2,61.0,1715
25217,1,1.71,3,1,5,7.58,7.64,4.79,62.9,58.0,8690
25222,1,0.7,4,4,5,5.67,5.62,3.5,62.0,61.0,2184
25230,1,0.54,5,3,9,5.23,5.27,3.22,61.3,56.0,1875
25237,1,0.3,4,6,5,4.28,4.24,2.67,62.7,60.0,675
25239,1,0.7,5,4,4,5.65,5.67,3.53,62.4,56.0,2092
25242,1,2.19,3,2,5,8.46,8.4,5.12,60.7,60.0,16397
25244,1,1.03,3,7,4,6.32,6.39,4.05,63.7,56.0,4580
25247,1,0.41,4,5,7,4.77,4.71,2.96,62.4,60.0,1076
25249,1,2.06,5,1,4,8.23,8.19,5.08,61.9,55.0,11337
25250,1,0.35,5,6,7,4.51,4.55,2.82,62.3,57.0,747
25251,1,0.32,3,3,6,4.44,4.47,2.7,60.6,58.0,505
25254,1,0.53,5,2,10,5.18,5.22,3.23,62.1,55.0,1654
25257,1,0.32,3,5,6,4.4,4.43,2.66,60.2,59.0,645
