,x0,carat,cut,color,clarity,x,y,z,depth,table,price
28458,1,0.35,4,3,6,4.62,4.57,2.74,59.6,62.0,709
28459,1,2.01,3,3,4,7.9,7.93,4.99,63.0,59.0,15773
28461,1,1.26,5,5,4,6.91,6.87,4.32,62.7,58.0,6277
28463,1,0.5,3,5,6,5.03,5.13,3.08,60.6,59.0,1333
28465,1,0.7,5,3,9,5.66,5.7,3.52,62.0,57.0,2541
28466,1,0.7,5,6,6,5.74,5.71,3.53,61.7,56.0,2979
28468,1,0.9,4,5,5,6.14,6.1,3.83,62.6,60.0,3881
28469,1,0.41,3,2,5,4.71,4.64,2.96,63.3,60.0,680
28471,1,0.35,5,7,4,4.53,4.54,2.83,62.4,55.0,522
28472,1,1.2,5,2,8,6.91,6.82,4.22,61.5,57.0,6581
28474,1,0.53,3,1,7,5.19,5.23,3.2,61.4,56.0,1106
28475,1,0.31,3,6,10,4.45,4.5,2.6,58.1,60.0,987
28476,1,1.67,3,2,7,7.61,7.64,4.7,61.6,59.1,11867
28477,1,0.32,5,6,5,4.42,4.45,2.74,61.8,55.0,561
28479,1,0.33,4,6,6,4.47,4.49,2.72,60.7,58.0,723
28482,1,1.29,5,6,8,7.07,7.11,4.24,59.8,59.0,13530
28483,1,1.05,5,4,7,6.62,6.56,4.02,61.0,56.0,7526
28484,1,0.4,3,6,6,4.67,4.72,2.92,62.2,58.0,912
28485,1,0.9,3,5,4,6.25,6.28,3.81,60.8,55.0,3552
28488,1,1.06,5,3,6,6.58,6.56,4.09,62.3,53.0,6619
28493,1,0.71,4,6,6,5.81,5.78,3.47,59.9,58.0,2735
28496,1,0.55,5,5,7,5.26,5.29,3.27,62.0,55.0,1881
28497,1,0.42,4,6,5,4.82,4.85,3.0,62.0,58.0,722
28499,1,0.72,5,7,6,5.65,5.71,3.56,62.7,56.0,3219
28500,1,1.53,5,4,6,7.48,7.43,4.63,62.8,57.0,12907
28501,1,2.24,4,2,4,8.29,8.36,5.15,61.9,58.0,15375
28502,1,1.5,3,6,5,7.21,7.23,4.62,64.0,58.0,11194
28503,1,0.4,2,5,6,4.68,4.73,2.99,63.4,54.4,826
28507,1,0.41,5,3,8,4.77,4.74,2.97,62.5,56.0,961
28508,1,0.72,5,4,6,5.77,5.8,3.57,61.7,57.0,2383
28509,1,1.29,5,2,4,6.99,7.04,4.34,61.9,57.0,6097
28510,1,0.57,4,5,4,5.38,5.33,3.25,60.7,59.0,1746
28511,1,0.7,3,1,4,5.57,5.63,3.56,63.6,56.0,1609
28512,1,0.3,5,7,5,4.34,4.37,2.67,61.3,57.0,670
28513,1,0.31,5,6,7,4.37,4.4,2.66,60.7,57.0,733
28514,1,0.31,5,4,6,4.37,4.33,2.74,63.0,54.0,698
28515,1,0.29,3,4,6,4.25,4.28,2.64,61.9,55.0,471
28518,1,1.0,4,5,5,6.56,6.52,3.83,58.6,58.0,5292
28520,1,1.16,3,4,8,6.67,6.73,4.13,61.6,58.0,9205
28521,1,0.41,4,4,7,4.84,4.79,2.9,60.2,59.0,961
28523,1,1.05,4,6,3,6.53,6.46,3.99,61.4,58.0,2964
28524,1,0.3,3,4,6,4.27,4.3,2.66,62.1,56.0,541
28525,1,1.5,2,2,7,7.19,7.24,4.57,63.3,58.0,8910
28526,1,1.51,3,4,6,7.34,7.38,4.53,61.5,59.0,11640
28527,1,0.4,5,1,5,4.71,4.74,2.94,62.2,57.0,552
28528,1,0.57,5,6,6,5.43,5.39,3.3,61.0,54.0,2319
28530,1,1.05,4,4,4,6.56,6.49,4.02,61.6,60.0,4318
28531,1,0.41,5,1,7,4.75,4.76,2.96,62.2,54.5,674
28532,1,1.01,5,5,6,6.42,6.46,3.98,61.7,55.0,7347
28533,1,0.53,5,5,9,5.23,5.29,3.19,60.9,57.0,2830
28534,1,0.32,5,6,5,4.38,4.4,2.73,62.2,54.0,516
28535,1,0.31,4,6,7,4.36,4.37,2.64,60.5,59.0,734
28537,1,0.34,5,4,8,4.49,4.52,2.81,62.4,53.0,751
28539,1,0.3,2,4,8,4.3,4.26,2.72,63.6,57.0,878
28543,1,0.58,4,6,6,5.41,5.38,3.32,61.5,58.0,2535
28545,1,0.52,5,5,5,5.14,5.17,3.19,62.0,55.0,1383
28546,1,1.21,5,4,7,6.77,6.7,4.21,62.5,57.0,6025
28547,1,0.3,5,4,10,4.3,4.31,2.67,62.0,56.0,895
28548,1,0.3,2,5,9,4.24,4.17,2.68,63.7,59.0,965
28550,1,0.3,4,3,8,4.31,4.28,2.7,62.9,57.0,776
28551,1,0.53,4,2,6,5.37,5.33,3.13,58.5,60.0,1209
28553,1,2.33,5,2,6,8.52,8.45,5.26,62.0,57.0,17504
28554,1,0.5,4,4,7,5.09,5.04,3.15,62.2,59.0,1746
28555,1,0.41,2,5,5,4.69,4.72,3.03,64.4,56.0,659
28556,1,0.33,5,3,6,4.5,4.46,2.72,60.7,57.0,668
28557,1,0.7,3,5,8,5.66,5.6,3.56,63.2,58.0,2932
28558,1,0.91,4,2,5,6.34,6.32,3.7,58.4,55.0,2700
28559,1,1.27,3,3,4,6.88,6.84,4.33,63.1,57.0,4978
28560,1,1.0,4,5,5,6.32,6.3,3.95,62.6,60.0,5292
28561,1,0.88,5,7,4,6.12,6.16,3.82,62.2,56.0,3962
28562,1,0.34,1,6,9,4.8,4.76,2.58,54.0,56.0,1012
28563,1,0.32,5,5,5,4.45,4.49,2.71,60.6,57.0,604
28564,1,0.74,5,5,4,5.81,5.85,3.61,61.9,56.0,2623
28565,1,0.3,3,2,8,4.24,4.27,2.68,63.0,57.0,596
28566,1,1.02,4,5,6,6.45,6.4,4.01,62.4,59.0,6773
28568,1,0.7,4,4,6,5.84,5.78,3.38,58.2,60.0,2328
28570,1,0.37,3,4,10,4.6,4.64,2.85,61.8,56.0,1003
28572,1,1.52,4,7,7,7.48,7.53,4.5,61.0,59.0,17723
28573,1,1.22,4,2,7,6.94,6.88,4.19,60.6,61.0,6354
28574,1,2.02,4,5,4,8.2,8.13,4.98,61.0,59.0,11962
28575,1,0.55,5,6,5,5.24,5.28,3.25,61.8,58.0,1609
28576,1,0.57,5,4,6,5.36,5.32,3.29,61.6,57.0,1728
28577,1,0.7,3,4,6,5.71,5.8,3.43,59.6,60.0,2501
28578,1,0.41,4,6,6,4.75,4.78,2.96,62.1,58.0,935
28579,1,0.67,2,7,5,5.53,5.48,3.51,63.8,57.0,2258
28580,1,0.26,3,5,7,4.14,4.16,2.51,60.4,56.0,499
28581,1,0.38,5,5,8,4.71,4.72,2.89,61.3,55.0,963
28585,1,1.16,4,3,3,6.68,6.64,4.11,61.7,62.0,2368
28586,1,1.83,4,6,4,7.89,7.81,4.87,62.0,57.0,12492
28587,1,0.31,4,3,8,4.36,4.31,2.7,62.3,60.0,802
28588,1,0.33,5,4,9,4.46,4.41,2.76,62.2,57.0,1114
28589,1,0.3,5,7,8,4.3,4.32,2.69,62.4,54.0,814
28592,1,0.3,3,3,7,4.31,4.27,2.71,63.2,59.0,639
28595,1,0.33,5,6,9,4.51,4.45,2.74,61.2,56.0,1052
28596,1,1.2,5,3,6,6.71,6.67,4.2,62.8,57.0,4771
28597,1,1.08,4,5,4,6.6,6.65,3.99,60.2,59.0,4407
28598,1,0.33,3,5,7,4.49,4.55,2.68,59.3,56.0,668
28599,1,0.42,4,3,5,4.81,4.78,2.98,62.1,59.0,898
28600,1,0.41,4,4,7,4.83,4.79,2.92,60.7,58.0,961
28601,1,0.32,5,7,5,4.53,4.51,2.68,59.3,55.0,756
28602,1,1.01,3,5,8,6.43,6.47,3.94,61.1,58.0,9065
28604,1,1.31,4,4,6,7.13,7.1,4.29,60.3,58.0,9296
28605,1,0.3,3,5,8,4.26,4.29,2.67,62.5,56.0,730
28608,1,0.41,4,7,5,4.74,4.76,2.95,62.1,59.0,791
28610,1,1.25,4,2,4,7.0,6.96,4.22,60.5,58.0,5166
28611,1,0.39,5,5,8,4.71,4.74,2.91,61.6,55.0,988
28613,1,0.76,4,5,4,5.97,5.93,3.53,59.3,59.0,2287
28614,1,1.08,4,1,5,6.57,6.62,4.02,61.0,60.0,4098
28615,1,1.19,3,7,4,6.84,6.88,4.19,61.1,58.0,6157
28616,1,0.34,3,6,5,4.52,4.61,2.72,59.6,57.0,596
28617,1,0.25,3,6,6,4.0,4.03,2.54,63.3,60.0,404
28621,1,0.5,5,5,5,5.06,5.09,3.18,62.7,57.0,1282
28623,1,0.9,3,4,6,6.21,6.24,3.8,61.0,60.0,4210
28625,1,0.35,4,6,4,4.56,4.52,2.77,61.0,58.0,630
28627,1,1.52,4,3,6,7.45,7.49,4.44,59.4,59.0,11105
28628,1,0.3,4,7,6,4.33,4.37,2.64,60.7,60.0,710
28629,1,1.51,4,1,8,7.34,7.29,4.57,62.5,59.0,8930
28631,1,0.9,2,3,5,6.18,6.11,3.72,60.5,64.0,3125
28632,1,0.41,3,2,9,4.79,4.84,2.88,59.8,61.0,863
28633,1,0.72,3,5,7,5.68,5.7,3.61,63.4,57.0,3264
28634,1,0.52,5,5,7,5.14,5.2,3.2,62.1,56.0,1767
28636,1,1.02,2,5,5,6.27,6.23,3.98,63.7,61.0,4678
28637,1,0.26,3,2,5,4.2,4.24,2.5,59.2,60.0,445
28638,1,1.01,3,3,5,6.36,6.32,4.0,63.1,59.0,4836
28639,1,1.03,5,5,7,6.47,6.53,4.0,61.5,56.0,7906
28640,1,1.03,4,3,7,6.52,6.55,4.0,61.2,58.0,5744
28642,1,1.12,3,3,5,6.62,6.59,4.17,63.1,56.0,4673
28645,1,0.9,5,7,5,6.25,6.21,3.81,61.2,55.0,5226
28646,1,0.33,5,6,7,4.49,4.52,2.73,60.6,57.0,686
28647,1,1.24,5,2,5,6.88,6.84,4.26,62.1,56.0,5902
28649,1,0.38,5,7,6,4.69,4.74,2.86,60.7,56.0,808
28651,1,0.91,3,4,4,6.27,6.01,3.88,63.2,61.0,3282
28652,1,0.26,3,4,8,4.09,4.12,2.55,62.2,56.0,486
28653,1,1.01,4,6,6,6.36,6.3,3.98,62.9,59.0,6606
28654,1,0.9,3,3,7,6.14,6.18,3.86,62.7,57.0,4136
28656,1,0.3,5,7,7,4.37,4.39,2.66,60.8,56.0,885
28658,1,1.0,2,6,4,6.31,6.26,4.01,64.0,54.0,4026
28661,1,1.0,3,2,7,6.39,6.34,4.03,63.3,55.0,4516
28663,1,0.53,5,4,8,5.18,5.22,3.2,61.5,56.0,1881
28664,1,0.51,5,5,7,5.13,5.15,3.19,62.1,56.0,1744
28665,1,0.9,1,2,6,6.05,6.01,3.97,65.8,55.0,2666
28668,1,0.74,5,4,6,5.82,5.89,3.59,61.3,55.0,2604
28673,1,0.31,5,5,10,4.38,4.41,2.68,61.0,56.0,1168
28674,1,0.52,5,7,6,5.17,5.15,3.19,61.8,56.0,1919
28675,1,1.65,3,3,4,7.53,7.49,4.76,63.4,59.0,8020
28676,1,0.5,5,7,5,5.08,5.06,3.19,62.9,57.0,1654
28677,1,1.24,3,4,5,6.9,6.96,4.28,61.8,58.0,7106
28678,1,1.22,4,3,7,6.84,6.76,4.23,62.2,58.0,5773
28679,1,2.02,3,5,5,8.21,8.29,4.96,60.1,60.0,17658
28680,1,0.67,3,5,6,5.55,5.5,3.49,63.2,60.0,2171
28681,1,1.15,4,6,4,6.7,6.66,4.12,61.7,59.0,5193
28682,1,0.96,5,5,7,6.34,6.38,3.89,61.2,56.0,5767
28683,1,1.5,4,7,5,7.31,7.27,4.55,62.4,58.0,12179
28684,1,1.35,5,1,5,7.08,7.02,4.39,62.3,57.0,6396
28685,1,1.31,4,4,5,7.02,6.97,4.35,62.2,56.0,7358
28687,1,0.3,5,6,6,4.33,4.3,2.68,62.1,55.0,844
28688,1,0.31,5,4,8,4.37,4.41,2.69,61.3,56.0,687
28689,1,0.3,5,3,6,4.27,4.33,2.67,61.9,54.6,486
28691,1,0.7,3,3,4,5.59,5.64,3.56,63.4,55.0,2094
28693,1,0.4,5,3,5,4.72,4.76,2.95,62.2,55.0,1031
28695,1,0.31,2,3,7,4.31,4.34,2.73,63.1,57.0,544
28696,1,0.5,4,6,7,5.21,5.17,3.12,60.1,58.0,1672
28697,1,0.3,4,6,6,4.28,4.26,2.64,61.8,58.0,844
28698,1,0.53,5,5,6,5.2,5.23,3.23,61.9,55.0,1621
28699,1,0.3,5,3,6,4.26,4.29,2.67,62.5,57.0,491
28700,1,2.35,3,2,4,8.72,8.77,5.12,58.5,57.0,15122
28702,1,0.54,3,4,5,5.24,5.4,3.21,60.3,57.0,1292
28703,1,0.35,5,3,10,4.53,4.55,2.8,61.7,54.0,859
28704,1,0.71,5,2,5,5.72,5.75,3.55,62.0,54.0,2319
28705,1,0.6,5,4,10,5.36,5.44,3.36,62.2,55.0,2533
28706,1,0.51,3,3,7,5.18,5.21,3.16,60.7,56.0,1628
28707,1,0.9,5,5,5,6.21,6.25,3.78,60.7,57.0,4401
28708,1,0.71,3,2,6,5.64,5.67,3.55,62.8,59.0,2185
28710,1,0.92,5,6,4,6.24,6.2,3.87,62.2,56.0,3941
28711,1,0.3,5,6,8,4.34,4.37,2.66,61.1,56.0,742
28712,1,0.32,4,5,6,4.46,4.42,2.64,59.5,61.0,828
28714,1,0.3,5,2,6,4.31,4.29,2.69,62.6,56.0,540
28715,1,2.01,4,1,7,8.25,8.18,4.94,60.1,59.0,15185
28716,1,0.59,5,6,9,5.41,5.45,3.29,60.7,57.0,3422
28718,1,0.71,5,2,9,5.67,5.71,3.55,62.4,57.0,2530
28721,1,0.53,5,5,7,5.18,5.2,3.19,61.4,57.0,1800
28722,1,1.12,5,4,6,6.63,6.6,4.11,62.1,57.0,6322
28723,1,0.4,4,7,8,4.76,4.77,2.88,60.4,59.0,1263
28727,1,1.3,4,3,4,7.09,7.04,4.27,60.4,61.0,4732
28729,1,0.34,2,3,7,4.49,4.45,2.86,64.0,58.0,689
28732,1,0.95,4,3,4,6.45,6.38,3.77,58.8,60.0,3652
28733,1,0.3,3,7,7,4.31,4.35,2.68,62.0,55.0,863
28735,1,0.81,3,4,4,5.87,5.92,3.74,63.4,58.0,2545
28736,1,0.9,5,3,7,6.2,6.24,3.79,60.9,57.0,4201
28737,1,0.57,3,3,5,5.3,5.28,3.34,63.1,54.0,1309
28738,1,0.73,3,6,4,5.87,5.91,3.51,59.6,57.0,2359
28740,1,1.01,4,4,4,6.38,6.27,3.93,62.1,61.0,4038
28743,1,1.21,5,3,5,6.85,6.89,4.17,60.7,57.0,7810
28748,1,0.4,3,4,10,4.75,4.79,2.91,61.0,59.0,1154
28751,1,0.7,5,4,8,5.75,5.79,3.51,60.8,56.0,3205
28752,1,1.5,5,3,6,7.34,7.29,4.56,62.3,56.0,10920
28753,1,0.3,3,3,9,4.26,4.29,2.66,62.2,58.0,684
28754,1,0.35,5,7,5,4.56,4.52,2.83,62.3,55.0,827
28755,1,1.56,3,3,4,7.47,7.52,4.49,59.9,59.0,8317
28756,1,1.12,3,3,4,6.62,6.68,4.11,61.8,58.0,4624
28757,1,0.6,3,7,5,5.4,5.44,3.37,62.2,58.0,1750
28758,1,0.71,4,5,5,5.73,5.7,3.52,61.6,57.0,2381
28759,1,0.33,5,4,10,4.48,4.51,2.74,61.0,56.0,925
28760,1,1.0,2,6,4,6.31,6.38,3.84,60.5,61.0,4004
28762,1,0.83,5,7,5,6.01,6.04,3.73,61.9,56.0,4159
28764,1,1.07,5,6,8,6.53,6.6,4.02,61.3,56.0,10222
28765,1,0.32,5,6,8,4.38,4.41,2.69,61.2,57.0,729
28766,1,2.0,1,3,5,7.86,7.77,5.09,65.1,56.0,14430
28767,1,0.7,3,4,4,5.62,5.58,3.55,63.4,57.0,1715
28768,1,0.41,5,7,4,4.77,4.72,2.97,62.6,57.0,841
28769,1,0.44,4,2,9,4.87,4.82,3.03,62.5,60.0,990
28770,1,0.53,4,7,6,5.26,5.29,3.16,59.9,58.0,1734
28771,1,1.2,5,4,7,6.76,6.8,4.25,62.6,54.3,8687
28774,1,0.52,4,7,5,5.16,5.19,3.18,61.4,58.0,1600
28777,1,0.7,5,1,4,5.72,5.75,3.52,61.4,55.0,1767
28780,1,0.36,3,6,5,4.46,4.49,2.84,63.5,58.0,593
28781,1,1.01,4,3,6,6.49,6.48,3.99,61.5,59.0,5400
28782,1,1.51,2,3,6,7.08,7.03,4.49,63.6,61.0,8904
28783,1,0.72,5,4,8,5.72,5.81,3.53,61.2,57.0,3126
28784,1,1.5,4,7,4,7.48,7.42,4.37,58.7,57.0,9173
28785,1,0.38,2,3,7,4.54,4.59,2.94,64.4,57.0,721
28786,1,0.41,4,7,5,4.85,4.82,2.86,59.2,62.0,947
28789,1,0.5,2,4,8,5.06,5.1,3.22,63.4,57.0,1715
28790,1,0.4,4,5,7,4.67,4.7,2.9,61.9,59.0,982
28791,1,0.33,5,5,9,4.44,4.47,2.78,62.4,54.0,880
28792,1,0.31,5,3,9,4.42,4.39,2.68,60.8,55.0,942
28793,1,1.33,4,6,4,6.99,7.03,4.38,62.5,58.0,6963
28794,1,0.7,4,4,3,5.76,5.57,3.39,59.7,59.0,1138
28795,1,0.55,3,6,7,5.26,5.28,3.25,61.6,55.0,1986
28797,1,0.31,5,6,6,4.36,4.39,2.71,61.9,55.0,680
28798,1,1.01,4,4,8,6.66,6.6,3.88,58.5,59.0,6670
28800,1,0.7,3,4,6,5.63,5.59,3.55,63.3,56.0,2657
28801,1,0.35,5,3,9,4.55,4.58,2.78,60.9,57.0,773
28802,1,1.0,3,6,4,6.31,6.37,3.96,62.5,59.0,4308
28803,1,0.72,3,5,7,5.7,5.74,3.56,62.2,57.0,3229
28805,1,2.25,4,7,4,8.54,8.48,5.13,60.4,59.0,18007
28808,1,0.3,4,7,4,4.31,4.28,2.63,61.2,60.0,574
28809,1,1.51,3,1,5,7.32,7.36,4.49,61.2,62.0,6851
28810,1,0.55,5,6,6,5.26,5.28,3.27,62.0,55.0,1816
28811,1,1.03,5,4,4,6.5,6.52,4.02,61.8,55.0,4873
28812,1,0.8,3,5,8,5.88,5.92,3.7,62.7,58.0,4126
28813,1,0.3,5,5,5,4.3,4.33,2.65,61.4,58.0,475
28814,1,0.31,5,6,6,4.31,4.35,2.7,62.4,54.0,680
28818,1,0.59,5,4,8,5.37,5.4,3.35,62.2,56.0,1966
28819,1,0.33,4,4,5,4.39,4.44,2.75,62.3,59.0,492
28821,1,0.54,3,4,5,5.14,5.18,3.24,62.8,59.0,1392
28822,1,0.73,5,4,5,5.81,5.79,3.57,61.6,57.0,2278
28823,1,0.43,2,5,5,4.8,4.82,3.07,63.8,57.0,739
28825,1,0.77,2,4,4,5.84,5.78,3.71,63.9,59.0,2550
28827,1,0.31,5,6,7,4.41,4.37,2.71,61.7,56.0,942
28829,1,1.59,5,2,4,7.55,7.62,4.59,60.5,55.1,8814
28830,1,1.01,1,7,5,6.3,6.22,4.07,65.0,57.0,5385
28831,1,1.5,4,5,8,7.51,7.43,4.39,58.8,58.0,17203
28832,1,0.27,3,7,8,4.13,4.15,2.58,62.3,57.0,622
28833,1,1.09,3,2,4,6.5,6.55,4.16,63.8,57.0,4078
28834,1,0.5,5,7,6,5.05,5.09,3.17,62.5,54.0,1752
28835,1,1.12,4,5,7,6.65,6.75,4.14,61.8,59.0,7761
28836,1,0.39,5,5,9,4.75,4.8,2.91,60.9,55.0,1089
28837,1,0.54,5,4,7,5.2,5.24,3.25,62.3,55.0,1754
28838,1,1.13,5,6,6,6.67,6.71,4.13,61.7,57.0,9796
28840,1,1.01,4,4,7,6.49,6.52,3.86,59.3,59.0,5632
28841,1,0.3,5,7,9,4.27,4.29,2.65,61.9,57.0,905
28842,1,0.53,5,5,5,5.19,5.21,3.22,61.9,55.0,1639
28843,1,0.33,4,4,6,4.49,4.47,2.69,60.0,58.0,743
28844,1,0.54,2,7,6,5.28,5.36,3.24,60.9,60.0,1644
28845,1,1.5,3,3,5,7.45,7.36,4.49,60.6,60.0,10380
28846,1,0.51,3,7,4,5.15,5.17,3.11,60.3,57.0,1204
28848,1,1.16,5,5,6,6.76,6.79,4.15,61.3,57.0,9432
28849,1,1.11,5,3,5,6.69,6.65,4.11,61.6,56.0,5456
28851,1,1.14,5,3,6,6.71,6.78,4.12,61.1,57.0,7409
28853,1,0.7,2,6,4,5.6,5.64,3.58,63.7,61.0,2192
28854,1,0.32,5,6,8,4.41,4.43,2.71,61.3,55.0,1010
28855,1,0.54,5,6,4,5.2,5.23,3.27,62.7,57.0,1111
28856,1,2.0,2,2,7,8.03,8.1,4.74,58.8,65.0,15708
28857,1,0.4,5,2,7,4.72,4.68,2.96,63.0,56.0,945
28858,1,1.06,4,6,6,6.52,6.56,4.01,61.3,58.0,7275
28859,1,0.3,5,6,8,4.29,4.32,2.65,61.6,57.0,789
28860,1,0.31,4,6,9,4.48,4.41,2.62,58.9,59.0,969
28862,1,0.72,5,6,5,5.71,5.75,3.56,62.1,57.0,2608
28863,1,1.0,4,4,5,6.48,6.45,3.88,60.0,62.0,4189
28864,1,1.71,5,5,6,7.73,7.62,4.75,61.9,57.0,16384
28865,1,0.3,5,4,8,4.29,4.32,2.68,62.3,57.0,665
28866,1,0.5,2,4,5,5.06,5.03,3.21,63.6,55.0,1286
28867,1,1.0,4,6,6,6.36,6.32,3.98,62.8,60.0,6720
28869,1,0.3,5,5,9,4.26,4.29,2.67,62.5,57.0,814
28870,1,0.9,3,1,4,6.08,6.12,3.86,63.3,59.0,2973
28871,1,1.5,3,6,5,7.42,7.35,4.48,60.5,63.0,10046
28872,1,1.0,1,5,4,6.3,6.19,4.09,65.5,56.0,3146
28873,1,0.51,2,6,5,5.11,5.07,3.25,63.9,56.0,1443
28875,1,1.38,4,1,5,7.38,7.32,4.34,59.0,59.0,5912
28876,1,0.41,5,5,8,4.74,4.7,2.97,62.9,54.0,1192
28878,1,0.31,5,5,10,4.31,4.34,2.69,62.2,56.0,874
28880,1,1.01,1,7,5,6.32,6.18,4.12,65.9,60.0,4276
28881,1,0.56,5,4,5,5.27,5.25,3.31,62.9,56.0,1345
28883,1,1.51,5,5,7,7.38,7.34,4.57,62.1,56.0,16520
28884,1,0.91,1,3,4,6.03,5.99,3.95,65.7,60.0,2763
28886,1,1.71,5,4,7,7.72,7.65,4.78,62.2,55.0,17595
28887,1,1.1,3,4,10,6.77,6.71,4.08,60.5,55.0,8592
28888,1,1.0,2,2,5,6.27,6.23,3.93,62.9,64.0,3920
28890,1,0.38,4,4,5,4.64,4.59,2.88,62.4,59.0,855
28891,1,0.96,3,4,4,6.29,6.22,3.95,63.1,56.0,3951
28892,1,0.9,3,4,5,6.13,6.19,3.88,63.0,57.0,3681
28895,1,0.32,5,6,6,4.36,4.38,2.74,62.7,55.0,702
28896,1,0.65,5,7,8,5.54,5.57,3.41,61.4,60.0,3228
28897,1,0.32,5,4,7,4.43,4.44,2.75,62.0,55.0,665
28901,1,0.38,5,4,6,4.75,4.77,2.83,59.5,58.0,721
28903,1,1.58,5,2,5,7.47,7.5,4.62,61.7,56.0,11110
28904,1,1.69,5,7,5,7.69,7.71,4.68,60.8,57.0,15011
28907,1,0.3,4,6,8,4.28,4.25,2.62,61.4,58.0,1013
28908,1,0.56,5,5,5,5.35,5.33,3.26,61.1,56.0,1811
28909,1,1.06,3,5,5,6.61,6.68,3.96,59.6,60.0,5491
28910,1,0.42,5,5,7,4.79,4.77,2.98,62.3,55.0,1103
28911,1,0.93,2,6,5,6.17,6.19,3.9,63.1,57.0,4611
28912,1,1.0,1,6,4,6.23,6.18,4.01,64.6,60.0,4077
28914,1,0.32,5,5,10,4.47,4.44,2.72,61.1,55.0,984
28915,1,0.7,2,7,9,5.76,5.79,3.42,59.2,59.0,4198
28916,1,2.05,3,3,5,8.09,8.07,5.05,62.5,57.0,17811
28917,1,0.32,5,6,8,4.42,4.45,2.72,61.3,54.0,779
28918,1,1.26,4,2,5,6.9,6.87,4.27,62.0,58.0,6068
28919,1,1.01,2,4,5,6.29,6.35,4.02,63.6,58.0,4195
28921,1,0.32,5,3,10,4.37,4.41,2.73,62.2,54.0,814
28924,1,0.33,5,7,7,4.46,4.48,2.73,61.1,57.0,727
28925,1,2.02,3,3,5,8.27,8.35,4.95,59.6,59.0,18236
28927,1,0.59,5,6,7,5.35,5.39,3.31,61.6,57.0,2172
28928,1,0.58,5,6,6,5.35,5.42,3.32,61.7,57.0,1683
28929,1,0.7,3,5,5,5.77,5.84,3.39,58.4,63.0,2058
28930,1,0.31,5,4,9,4.31,4.36,2.71,62.5,57.0,816
28931,1,0.34,2,4,6,4.43,4.47,2.81,63.1,57.0,596
28932,1,1.3,2,7,4,7.27,7.22,4.14,57.1,63.0,6443
28934,1,2.06,4,2,4,8.24,8.21,5.02,61.0,59.0,14982
28935,1,0.9,5,6,4,6.18,6.22,3.83,61.8,56.0,4770
28936,1,1.03,4,6,4,6.58,6.51,3.85,58.8,62.0,4070
28937,1,0.32,4,5,6,4.43,4.4,2.66,60.2,59.0,828
28938,1,0.32,5,5,6,4.45,4.41,2.74,61.9,55.0,773
28939,1,1.51,5,6,4,7.29,7.23,4.57,62.9,57.0,9513
28940,1,1.25,4,2,7,7.01,6.94,4.21,60.4,59.0,6664
28941,1,2.01,4,2,6,8.06,7.98,4.98,62.1,59.0,15520
28942,1,0.71,5,6,5,5.74,5.78,3.54,61.5,57.0,2308
28944,1,0.9,2,4,6,6.04,6.08,3.88,64.0,59.0,3801
28945,1,0.31,5,6,7,4.37,4.4,2.68,61.1,54.0,692
28949,1,0.34,5,7,5,4.53,4.51,2.73,60.4,57.0,803
28951,1,1.13,4,5,10,6.78,6.76,4.06,60.0,58.0,12543
28953,1,1.01,2,4,5,6.51,6.61,3.83,58.4,61.0,5051
28954,1,0.7,3,4,5,5.64,5.68,3.54,62.5,60.0,2042
28956,1,1.27,3,1,5,6.96,7.04,4.26,60.9,59.0,5224
28958,1,1.25,4,7,4,7.07,7.01,4.21,59.8,55.0,4543
28959,1,1.02,4,5,6,6.54,6.42,3.97,61.3,58.0,6597
28960,1,0.31,5,6,6,4.34,4.37,2.68,61.5,56.0,680
28961,1,0.79,4,1,5,6.08,6.06,3.59,59.1,57.0,2199
28963,1,0.91,3,6,6,6.18,6.2,3.81,61.6,58.0,4823
28965,1,0.7,4,5,5,5.76,5.7,3.45,60.2,58.0,2319
28966,1,0.45,3,3,9,4.9,4.93,3.06,62.3,57.0,1274
28969,1,0.3,3,2,4,4.3,4.26,2.71,63.3,56.0,450
28970,1,0.33,4,3,7,4.5,4.55,2.68,59.2,58.0,579
28972,1,0.71,2,2,5,5.64,5.61,3.58,63.6,63.0,1774
28973,1,0.42,4,5,7,4.83,4.81,2.98,61.8,59.0,1103
28974,1,0.33,5,3,6,4.46,4.42,2.76,62.2,57.0,668
28975,1,0.26,2,5,8,4.13,4.18,2.51,60.4,61.0,517
28976,1,0.7,5,4,6,5.63,5.61,3.49,62.1,55.0,2371
28978,1,0.51,3,6,5,5.07,5.15,3.21,62.8,56.0,1438
28980,1,0.39,4,5,7,4.77,4.73,2.88,60.6,55.0,1092
28981,1,0.42,5,6,5,4.81,4.84,3.02,62.6,57.0,773
28982,1,0.42,5,5,7,4.84,4.87,2.96,61.0,57.0,1031
28983,1,0.41,3,6,5,4.73,4.78,2.99,62.9,57.0,755
28984,1,2.34,2,1,6,8.4,8.34,5.35,63.9,62.0,12961
28985,1,0.61,5,7,9,5.46,5.43,3.38,62.1,56.0,4279
28987,1,0.32,5,5,9,4.45,4.43,2.7,60.7,56.0,905
28988,1,0.41,5,4,9,4.78,4.8,2.97,62.0,56.0,1151
28989,1,0.47,4,4,5,4.99,4.97,3.12,62.7,58.0,995
28990,1,0.9,4,5,6,6.25,6.23,3.86,61.9,55.0,4536
